Keuwl Accelerometer Data File
2021-06-01 15-05-52

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
41.5866470,0.808011,0.561899,-0.151538,-0.060368,5.244712,-30.731834
41.6063309,0.539258,0.661249,-0.289813,-0.214025,4.693461,-20.159084
41.6260757,0.695478,0.529566,-0.461581,-0.382632,4.898666,-28.684132
41.6457596,0.884031,0.477503,-0.041415,0.049479,5.185418,-35.104088
41.6654739,0.598523,0.600794,0.156705,0.227102,4.288201,-23.700024
41.6851540,0.527890,0.734873,-0.031833,0.048676,4.776674,-17.948704
41.7049026,0.612882,0.713328,-0.293994,-0.205430,5.208257,-21.149395
41.7245865,0.761914,0.684000,-0.324527,-0.223474,5.695601,-26.149586
41.7443008,0.612882,0.705546,-0.186862,-0.100409,5.078143,-21.345222
41.7640152,0.623060,0.737864,-0.027637,0.061722,5.120788,-20.848896
41.7837296,0.578763,0.738459,-0.000110,0.084929,4.942050,-19.481056
41.8034439,0.649396,0.826456,-0.115024,-0.011379,5.691102,-19.545677
41.8231277,0.810407,0.658259,-0.171893,-0.070151,5.648625,-28.095657
41.8428421,0.781675,0.563685,-0.159320,-0.070868,5.143682,-30.004463
41.8625565,0.657178,0.697764,0.044187,0.131473,5.010298,-22.865307
41.8822708,0.494962,0.687586,0.104032,0.175151,4.338767,-18.010971
41.9019852,0.662565,0.712717,-0.092883,-0.001846,5.213522,-22.641491
41.9216995,0.711652,0.661844,-0.201221,-0.109612,5.283796,-25.364883
41.9413834,0.579358,0.600794,-0.002505,0.067632,4.339520,-23.095207
41.9610977,0.623655,0.539744,0.244107,0.310107,4.069622,-26.260571
41.9808121,0.581754,0.509821,0.264447,0.323747,3.771129,-25.867771
42.0005264,0.482404,0.562494,0.269834,0.325727,3.616636,-20.937057
42.0202408,0.513532,0.610972,0.068723,0.133564,4.085875,-20.647778
42.0399551,0.506940,0.557703,-0.129992,-0.069357,3.976447,-21.932327
42.0596695,0.549436,0.590021,-0.157519,-0.089721,4.301630,-22.431576
42.0793839,0.595533,0.585230,-0.159320,-0.087807,4.460470,-24.049255
42.0990677,0.490186,0.606775,-0.034823,0.028567,4.062185,-19.962196
42.1187820,0.329175,0.657053,0.101041,0.156866,3.673294,-12.692978
42.1384964,0.398008,0.671427,0.071713,0.133988,3.972867,-14.976704
42.1582108,0.324384,0.688181,0.019635,0.079186,3.871512,-11.782314
42.1778946,0.300443,0.715723,0.007672,0.068899,3.950642,-10.237598
42.1976089,0.435117,0.600199,0.017850,0.075808,3.800424,-18.177998
42.2173233,0.500364,0.494852,0.286603,0.337555,3.383497,-23.611961
42.2370377,0.474012,0.470316,0.369794,0.415964,3.128919,-23.457882
42.2567520,0.514127,0.520594,0.193830,0.248913,3.606457,-23.290119
42.2764664,0.507535,0.573267,-0.080905,-0.019088,4.010393,-21.501949
42.2961197,0.548841,0.472712,-0.371203,-0.313023,3.958163,-25.975231
42.3158951,0.614072,0.586435,-0.376605,-0.301050,4.720941,-24.591415
42.3355789,0.515317,0.658259,-0.084506,-0.013134,4.424199,-19.443871
42.3552589,0.462049,0.678003,-0.036014,0.032727,4.293656,-17.117779
42.3750076,0.374662,0.636118,-0.106647,-0.048337,3.862647,-14.972618
42.3946877,0.469236,0.641489,-0.342486,-0.274334,4.392002,-18.301208
42.4144363,0.535077,0.692972,-0.516650,-0.435216,5.025133,-19.210014
42.4341202,0.439908,0.712717,-0.121020,-0.049303,4.453472,-15.498329
42.4538345,0.407590,0.635508,0.164487,0.222874,3.766339,-16.229801
42.4735146,0.434522,0.598398,0.232129,0.288172,3.636647,-18.205143
42.4932632,0.493772,0.608576,0.059140,0.122199,4.011965,-20.037014
42.5129433,0.456662,0.621149,-0.077319,-0.014746,4.042492,-18.393208
42.5326614,0.395612,0.689386,-0.092883,-0.027372,4.177189,-14.456203
42.5524063,0.429136,0.726496,-0.200030,-0.126779,4.550190,-14.796181
42.5720901,0.521909,0.628931,-0.004291,0.063761,4.251864,-20.441334
42.5918045,0.442304,0.614557,0.111218,0.170429,3.822540,-18.052872
42.6114845,0.335157,0.731882,-0.133578,-0.067032,4.238095,-11.230400
42.6311989,0.333356,0.761805,-0.213794,-0.143066,4.449512,-10.530029
42.6509171,0.317197,0.667841,0.033414,0.090166,3.740004,-11.966183
42.6706314,0.323789,0.637308,0.217160,0.269688,3.480622,-12.953785
42.6903458,0.364484,0.700159,0.060346,0.123538,4.017331,-13.045589
42.7100601,0.472821,0.578653,-0.179080,-0.118740,3.981997,-20.135757
42.7297745,0.513517,0.557108,-0.310748,-0.248051,4.139192,-22.175671
42.7494888,0.372266,0.658854,-0.110248,-0.049623,3.968443,-14.317890
42.7692032,0.405179,0.640299,0.090268,0.149581,3.834780,-16.017784
42.7888870,0.450071,0.564890,-0.046206,0.009863,3.737885,-19.708225
42.8086014,0.403394,0.678003,-0.170703,-0.105202,4.207370,-15.015594
42.8283157,0.342344,0.667841,-0.058764,0.000369,3.881966,-12.952602
42.8479958,0.335752,0.619349,0.063947,0.116522,3.536277,-13.875351
42.8677444,0.434522,0.588831,-0.113833,-0.056011,3.843170,-18.467144
42.8874283,0.402784,0.734873,-0.375400,-0.301410,4.654917,-13.664944
42.9071426,0.371671,0.720514,-0.478351,-0.407354,4.571746,-12.851326
42.9268570,0.369275,0.688181,-0.206012,-0.141506,4.177752,-13.503807
42.9465714,0.390821,0.549921,0.249494,0.297573,3.260068,-17.906353
42.9662857,0.448880,0.588831,0.154309,0.211081,3.697248,-18.991554
42.9860001,0.462644,0.632517,-0.175479,-0.110366,4.192320,-18.304398
43.0057144,0.376447,0.644495,-0.180881,-0.120927,3.965282,-14.830929
43.0254288,0.430326,0.533762,0.196225,0.245987,3.358048,-19.882813
43.0451126,0.350126,0.464930,0.143552,0.181827,2.806100,-18.819729
43.0648270,0.463849,0.482889,-0.013873,0.035269,3.400791,-22.684883
43.0845070,0.466840,0.427820,0.048978,0.093113,3.134465,-24.609928
43.1042557,0.372861,0.463724,-0.028842,0.011938,2.990795,-19.792194
43.1239395,0.321988,0.549921,0.016644,0.061717,3.191846,-15.141155
43.1436844,0.201078,0.543940,0.163297,0.199901,2.712660,-9.974823
43.1633682,0.348325,0.510416,-0.042605,0.000834,3.130373,-17.355976
43.1830826,0.341733,0.527170,-0.179675,-0.134155,3.281390,-16.596912
43.2027626,0.396802,0.545725,-0.205417,-0.154023,3.577084,-18.258144
43.2224770,0.372861,0.468515,-0.277240,-0.234400,3.180168,-19.639889
43.2421951,0.347120,0.545130,0.013654,0.059928,3.252033,-16.306541
